sellerRating,Duration,ClosePrice,OpenPrice,currencyUS,currencyGBP,currencyEUR,competitive
9003,7,3.89,3.89,1,0,0,no
3385,7,5.51,2.75,1,0,0,yes
578,10,9.42,2.447232376,0,0,1,yes
2349,7,4.24,3.6,1,0,0,yes
578,10,9.470000001,2.447441559,0,0,1,yes
454,5,15.5,0.99,1,0,0,yes
18,7,15.51,0.99,1,0,0,yes
519,5,19.05999999,1.229677419,0,0,1,yes
3385,7,5.69,2.75,1,0,0,yes
2349,7,4.35,3.6,1,0,0,yes
2349,7,4.36,3.6,1,0,0,yes
2349,7,4.36,3.6,1,0,0,yes
2349,7,4.36,3.6,1,0,0,yes
1545,10,9.84,2.4477,0,0,1,yes
232,3,7.12,7.12,0,1,0,yes
638,5,3.99,3.99,1,0,0,no
141,7,4.91,4.91,0,0,1,no
1155,7,3.99,3.99,1,0,0,no
1155,7,3.99,3.99,1,0,0,no
1155,7,3.99,3.99,1,0,0,no
1464,7,3.99,3.99,1,0,0,no
1809,7,3.99,3.99,1,0,0,no
3385,7,3.99,3.99,1,0,0,no
3385,7,3.99,3.99,1,0,0,no
3385,7,3.99,3.99,1,0,0,yes
3613,7,3.99,3.99,1,0,0,no
3613,7,3.99,3.99,1,0,0,no
3613,7,3.99,3.99,1,0,0,no
3613,7,3.99,3.99,1,0,0,no
3613,7,3.99,3.99,1,0,0,no
3613,7,3.99,3.99,1,0,0,no
3613,7,3.99,3.99,1,0,0,yes
4390,7,3.99,3.99,1,0,0,no
4390,7,3.99,3.99,1,0,0,no
4390,7,3.99,3.99,1,0,0,no
4390,7,3.99,3.99,1,0,0,no
9003,7,3.99,3.99,1,0,0,no
9003,7,3.99,3.99,1,0,0,no
9003,7,3.99,3.99,1,0,0,no
9003,7,3.99,3.99,1,0,0,no
9003,7,3.99,3.99,1,0,0,no
25433,7,3.99,3.99,1,0,0,no
25433,7,3.99,3.99,1,0,0,no
25433,7,3.99,3.99,1,0,0,no
25433,7,3.99,3.99,1,0,0,no
3277,3,4,4,1,0,0,no
18,7,7.14,7.14,0,1,0,no
115,7,4,4,1,0,0,no
277,7,4.92,4.92,0,0,1,no
1180,7,14.28,3.57,0,1,0,yes
1265,7,4,4,1,0,0,no
321,10,4.92,4.92,0,0,1,no
508,7,19.80000001,1.229813665,0,0,1,yes
105,7,11.6,4.443692309,0,1,0,yes
2349,7,4.51,3.6,1,0,0,yes
1405,10,10.08,2.446243903,0,0,1,yes
8101,3,16.5,0.99,1,0,0,yes
889,3,20.14000001,1.22954823,0,0,1,yes
3385,7,5.5,2.99,1,0,0,yes
3385,7,5.5,2.99,1,0,0,yes
124,7,20.29000001,1.22969697,0,0,1,yes
2349,7,28.04,0.6,1,0,0,yes
27132,5,17.01,0.99,1,0,0,yes
3864,7,4.24,3.99,1,0,0,yes
2349,7,4.7,3.6,1,0,0,yes
3613,7,4.25,3.99,1,0,0,yes
3613,7,4.25,3.99,1,0,0,yes
25433,7,4.25,3.99,1,0,0,yes
1266,7,4.25,4,1,0,0,yes
5721,3,4.15,4.15,1,0,0,no
2349,7,4.81,3.6,1,0,0,yes
1179,10,21.52000001,1.229714286,0,0,1,yes
657,10,21.55,1.230022831,0,0,1,yes
2349,7,4.94,3.6,1,0,0,yes
351,10,5.530000001,4.903266667,0,0,1,yes
1634,10,5.530000001,4.903266667,0,0,1,yes
519,7,22.14,1.23,0,0,1,yes
657,10,22.14,1.23,0,0,1,yes
2349,7,5.01,3.6,1,0,0,yes
3385,7,5.02,3.75,1,0,0,yes
27132,5,19.02,0.99,1,0,0,yes
1545,10,11.68,2.446652631,0,0,1,yes
1545,10,11.68,2.446652631,0,0,1,yes
53,7,17.4,3.551384616,0,1,0,yes
3385,7,6.5,2.99,1,0,0,yes
241,7,23.96999999,1.229861467,0,0,1,yes
123,7,6.5,3,1,0,0,yes
3277,3,5.6,3.5,1,0,0,yes
2349,7,32.69,0.6,1,0,0,yes
2349,7,5.5,3.6,1,0,0,yes
2349,7,5.5,3.6,1,0,0,yes
2349,7,5.51,3.6,1,0,0,yes
71,7,17.85,3.55215,0,1,0,yes
227,7,12.3,2.4477,0,0,1,yes
657,10,6.159999999,4.918163672,0,0,1,yes
1155,7,4.49,4.49,1,0,0,no
2349,7,5.61,3.6,1,0,0,yes
2349,7,5.61,3.6,1,0,0,yes
3277,3,4.5,4.5,1,0,0,no
4397,7,4.5,4.5,1,0,0,no
4397,7,4.5,4.5,1,0,0,no
4397,7,4.5,4.5,1,0,0,no
335,1,25.21000001,1.229756098,0,0,1,yes
5701,10,25.38,1.229651163,0,0,1,yes
5701,10,25.62,1.229956793,0,0,1,yes
739,3,12.9,2.447187798,0,0,1,yes
205,7,12.91000001,2.446752382,0,0,1,yes
996,7,12.91000001,2.446752382,0,0,1,yes
1545,10,12.91000001,2.446752382,0,0,1,yes
1545,10,12.91000001,2.446752382,0,0,1,yes
478,7,12.97,2.446473933,0,0,1,yes
88,7,37.51,1.784490961,0,1,0,yes
4390,7,5.27,3.99,1,0,0,yes
415,10,26.3,1.229546517,0,0,1,yes
3385,7,5.76,3.75,1,0,0,yes
2349,7,6.01,3.6,1,0,0,yes
650,7,4.85,4.5,1,0,0,yes
1179,10,26.92,1.22978529,0,0,1,yes
337,7,5.5,3.99,1,0,0,yes
6621,10,6.76,4.904072727,0,0,1,yes
9003,7,5.51,3.99,1,0,0,yes
322,5,5.5,4,1,0,0,yes
2089,3,22.5,0.99,1,0,0,yes
442,7,27.39999999,1.229802513,0,0,1,yes
2349,7,6.19,3.6,1,0,0,yes
5350,7,6.97,4.904814815,0,0,1,yes
2349,7,6.4,3.6,1,0,0,yes
3385,7,8.53,2.75,1,0,0,yes
1266,7,4.89,4.89,1,0,0,no
3375,10,14.76,2.46,0,0,1,no
3277,3,8.01,3,1,0,0,yes
843,10,6.05,4,1,0,0,yes
739,3,15.1,2.446986971,0,0,1,yes
1059,5,4.95,4.95,1,0,0,no
3385,7,4.95,4.95,1,0,0,no
3385,7,4.95,4.95,1,0,0,no
3385,7,4.95,4.95,1,0,0,no
3385,7,4.95,4.95,1,0,0,no
3385,7,4.95,4.95,1,0,0,no
4390,7,4.95,4.95,1,0,0,no
25433,7,4.95,4.95,1,0,0,no
25433,7,4.95,4.95,1,0,0,no
2349,7,6.89,3.6,1,0,0,yes
8100,1,4.99,4.99,1,0,0,no
50,3,4.99,4.99,1,0,0,no
237,3,4.99,4.99,1,0,0,no
4398,5,4.99,4.99,1,0,0,no
4398,5,4.99,4.99,1,0,0,no
4398,5,4.99,4.99,1,0,0,no
141,7,6.140000001,6.140000001,0,0,1,no
141,7,6.140000001,6.140000001,0,0,1,no
309,7,8.909999999,8.909999999,0,1,0,no
632,7,8.909999999,8.909999999,0,1,0,no
632,7,8.909999999,8.909999999,0,1,0,no
632,7,8.909999999,8.909999999,0,1,0,no
945,7,4.99,4.99,1,0,0,no
1155,7,4.99,4.99,1,0,0,no
1155,7,4.99,4.99,1,0,0,no
1155,7,4.99,4.99,1,0,0,no
1155,7,4.99,4.99,1,0,0,no
1155,7,4.99,4.99,1,0,0,no
1375,7,4.99,4.99,1,0,0,no
1375,7,4.99,4.99,1,0,0,no
1390,7,8.909999999,8.909999999,0,1,0,no
1809,7,4.99,4.99,1,0,0,no
3227,7,4.99,4.99,1,0,0,no
3227,7,4.99,4.99,1,0,0,no
3385,7,4.99,4.99,1,0,0,no
3385,7,4.99,4.99,1,0,0,no
4390,7,4.99,4.99,1,0,0,no
4390,7,4.99,4.99,1,0,0,no
4397,7,4.99,4.99,1,0,0,no
4397,7,4.99,4.99,1,0,0,no
4397,7,4.99,4.99,1,0,0,no
4397,7,4.99,4.99,1,0,0,no
4398,7,4.99,4.99,1,0,0,no
9003,7,4.99,4.99,1,0,0,no
9003,7,4.99,4.99,1,0,0,no
9003,7,4.99,4.99,1,0,0,no
9003,7,4.99,4.99,1,0,0,no
351,10,6.140000001,6.140000001,0,0,1,no
365,10,8.909999999,8.909999999,0,1,0,no
1017,10,6.140000001,6.140000001,0,0,1,no
1634,10,6.140000001,6.140000001,0,0,1,no
1634,10,6.140000001,6.140000001,0,0,1,no
533,3,6.15,6.15,0,0,1,no
3277,3,5,5,1,0,0,no
3277,3,5,5,1,0,0,no
149,5,6.15,6.15,0,0,1,no
183,5,6.15,6.15,0,0,1,no
326,5,5,5,1,0,0,no
673,7,5,5,1,0,0,no
1853,7,6.15,6.15,0,0,1,no
1853,7,6.15,6.15,0,0,1,no
1853,7,6.15,6.15,0,0,1,no
2696,7,5,5,1,0,0,no
5202,7,5,5,1,0,0,no
5,10,6.15,6.15,0,0,1,no
18,10,6.15,6.15,0,0,1,yes
183,10,6.15,6.15,0,0,1,no
294,10,6.15,6.15,0,0,1,no
756,10,6.15,6.15,0,0,1,no
765,10,6.15,6.15,0,0,1,no
765,10,6.15,6.15,0,0,1,no
1853,10,6.15,6.15,0,0,1,no
1266,7,5.14,4.89,1,0,0,yes
2349,7,7,3.6,1,0,0,yes
730,3,31.01000001,1.229579699,0,0,1,yes
27132,5,25.65,0.99,1,0,0,yes
454,3,26,0.99,1,0,0,yes
2403,5,31.69,1.229724486,0,0,1,yes
996,7,15.99,2.4477,0,0,1,yes
4390,7,6.5,3.99,1,0,0,yes
9003,7,5.24,4.99,1,0,0,yes
1054,5,34.19,0.77,1,0,0,yes
2403,5,32.59000001,1.229811321,0,0,1,yes
1004,3,26.78,0.99,1,0,0,yes
1265,7,5.5,4.85,1,0,0,yes
569,10,16.59,2.447301705,0,0,1,yes
2349,7,7.5,3.6,1,0,0,yes
1635,10,33.67000001,1.22972973,0,0,1,yes
286,5,33.82000001,1.229818182,0,0,1,yes
533,7,6.76,6.145454545,0,0,1,yes
595,7,33.82000001,1.229818182,0,0,1,yes
5701,10,33.83,1.229734642,0,0,1,yes
4398,3,5.25,5.25,1,0,0,no
4397,7,5.25,5.25,1,0,0,no
2168,3,28,0.99,1,0,0,yes
27132,5,28.03,0.99,1,0,0,yes
1310,5,6.849999997,6.149012565,0,0,1,yes
1635,10,34.68,1.229787234,0,0,1,yes
1635,10,34.68,1.229787234,0,0,1,yes
1,5,35.04999999,1.229824561,0,0,1,yes
3864,7,9.59,2.99,1,0,0,yes
2349,7,8,3.6,1,0,0,yes
1405,10,17.82999999,2.447013792,0,0,1,yes
380,7,6.5,4.5,1,0,0,yes
595,7,36.27999999,1.229830508,0,0,1,yes
8101,3,30,0.99,1,0,0,yes
2349,7,8.26,3.6,1,0,0,yes
3613,7,7.5,3.99,1,0,0,yes
8100,1,6,4.99,1,0,0,yes
197,7,17.85,5.355,0,1,0,yes
200,7,10.71,8.925,0,1,0,yes
4390,7,5.49,5.49,1,0,0,no
4390,7,5.49,5.49,1,0,0,no
3277,3,10.05,3,1,0,0,yes
3385,7,6.05,4.99,1,0,0,yes
2016,5,7.500000002,6.086065575,0,0,1,yes
4398,5,5.5,5.5,1,0,0,no
58,7,6.76,6.76,0,0,1,no
4390,7,5.52,5.52,1,0,0,no
110,5,37.49999999,1.229911446,0,0,1,yes
595,7,37.51000001,1.229836066,0,0,1,yes
1635,10,37.51000001,1.229836066,0,0,1,yes
1179,10,37.60999999,1.229888816,0,0,1,yes
2349,7,8.5,3.6,1,0,0,yes
2349,7,8.5,3.6,1,0,0,yes
2349,7,8.5,3.6,1,0,0,yes
8101,3,30.99,0.99,1,0,0,yes
27132,5,30.99,0.99,1,0,0,yes
27132,5,31,0.99,1,0,0,yes
2349,7,8.75,3.6,1,0,0,yes
507,7,57.11,1.766840625,0,1,0,yes
199,7,19.98000001,2.446781539,0,0,1,yes
2349,7,9,3.6,1,0,0,yes
197,7,11.6,8.905230771,0,1,0,yes
1265,7,5.7,5.7,1,0,0,no
1266,7,5.7,5.7,1,0,0,no
595,7,39.97000001,1.229846154,0,0,1,yes
638,10,39.97000001,1.229846154,0,0,1,yes
2349,7,9.11,3.6,1,0,0,yes
2220,3,33.14,0.99,1,0,0,yes
595,7,40.58000001,1.22969697,0,0,1,yes
25433,3,5.75,5.75,1,0,0,no
4398,5,5.75,5.75,1,0,0,no
4390,7,5.75,5.75,1,0,0,no
2349,7,9.26,3.6,1,0,0,yes
632,7,11.96,8.907522389,0,1,0,yes
595,10,41.19999999,1.229850746,0,0,1,yes
31,7,34,0.99,1,0,0,yes
2220,3,34.06,0.99,1,0,0,yes
27132,5,34.12,0.99,1,0,0,yes
3277,3,8.5,4,1,0,0,yes
58,10,8.649999998,6.152204835,0,0,1,yes
2349,7,9.8,3.6,1,0,0,yes
3385,7,11.8,2.99,1,0,0,yes
25433,1,5.95,5.95,1,0,0,no
1405,10,22.14,2.4477,0,0,1,yes
2038,5,22.15,2.447445863,0,0,1,yes
265,1,10.69,10.69,0,1,0,no
76,3,5.99,5.99,1,0,0,no
809,3,5.99,5.99,1,0,0,no
1215,5,5.99,5.99,1,0,0,no
3955,5,5.99,5.99,1,0,0,no
4398,5,5.99,5.99,1,0,0,no
25433,5,5.99,5.99,1,0,0,no
1155,7,5.99,5.99,1,0,0,no
1155,7,5.99,5.99,1,0,0,no
1155,7,5.99,5.99,1,0,0,no
1155,7,5.99,5.99,1,0,0,no
1155,7,5.99,5.99,1,0,0,no
1155,7,5.99,5.99,1,0,0,no
1155,7,5.99,5.99,1,0,0,no
2191,7,5.99,5.99,1,0,0,no
3227,7,5.99,5.99,1,0,0,no
4390,7,5.99,5.99,1,0,0,no
4397,7,5.99,5.99,1,0,0,no
14479,7,5.99,5.99,1,0,0,no
1634,10,7.369999998,7.369999998,0,0,1,no
10067,3,6,6,1,0,0,no
657,10,7.38,7.38,0,0,1,no
1304,10,7.38,7.38,0,0,1,no
1304,10,7.38,7.38,0,0,1,no
1351,5,44.27999999,1.229658428,0,0,1,yes
157,7,22.15,2.459744586,0,0,1,yes
421,5,7.25,4.99,1,0,0,yes
2220,3,36.55,0.99,1,0,0,yes
2349,7,10.11,3.6,1,0,0,yes
955,7,66.03000002,1.784594595,0,1,0,yes
637,10,15.86,3.565426356,0,0,1,no
595,7,46.12000001,1.229866667,0,0,1,yes
21,7,22.33,5.354916066,0,1,0,yes
2349,7,10.5,3.6,1,0,0,yes
2349,7,10.5,3.6,1,0,0,yes
1545,10,23.48000001,2.447627031,0,0,1,yes
2168,7,15.93,3.628841699,0,0,1,no
4680,7,15.97,3.675927636,0,0,1,no
5701,10,15.97,3.675927636,0,0,1,no
3864,7,6.49,5.99,1,0,0,yes
4390,7,6.53,5.99,1,0,0,yes
106,7,49.26000001,1.229655517,0,0,1,yes
2016,5,17.01,3.56681128,0,0,1,yes
2220,3,40.56,0.99,1,0,0,yes
1179,7,49.78999999,1.229686342,0,0,1,yes
37,5,49.80000002,1.22962963,0,0,1,yes
109,5,49.80000002,1.22962963,0,0,1,yes
27132,5,41.57,0.99,1,0,0,yes
2349,7,11.5,3.6,1,0,0,yes
109,5,51.02999999,1.229638554,0,0,1,yes
41,7,51.02999999,1.229638554,0,0,1,yes
121,7,74.96000001,1.766914286,0,1,0,yes
1155,7,6.45,6.45,1,0,0,no
137,10,51.16999999,1.229752463,0,0,1,yes
27132,5,42.12,0.99,1,0,0,yes
439,3,6.47,6.47,1,0,0,no
1405,5,10.5,3.99,1,0,0,yes
3385,7,10.5,3.99,1,0,0,yes
4390,7,6.49,6.49,1,0,0,no
138,5,42.58,0.99,1,0,0,yes
686,7,6.5,6.5,1,0,0,no
686,7,6.5,6.5,1,0,0,no
686,7,6.5,6.5,1,0,0,no
686,7,6.5,6.5,1,0,0,no
686,7,6.5,6.5,1,0,0,no
686,7,6.5,6.5,1,0,0,no
686,7,6.5,6.5,1,0,0,no
686,7,6.5,6.5,1,0,0,no
686,7,6.5,6.5,1,0,0,no
686,7,6.5,6.5,1,0,0,no
686,7,6.5,6.5,1,0,0,no
686,7,6.5,6.5,1,0,0,no
686,7,6.5,6.5,1,0,0,no
686,7,6.5,6.5,1,0,0,no
686,7,6.5,6.5,1,0,0,no
686,7,6.5,6.5,1,0,0,no
686,7,6.5,6.5,1,0,0,no
686,7,6.5,6.5,1,0,0,no
686,7,6.5,6.5,1,0,0,no
686,7,6.5,6.5,1,0,0,no
686,7,6.5,6.5,1,0,0,no
686,7,6.5,6.5,1,0,0,no
686,7,6.5,6.5,1,0,0,no
686,7,6.5,6.5,1,0,0,no
686,7,6.5,6.5,1,0,0,no
686,7,6.5,6.5,1,0,0,no
686,7,6.5,6.5,1,0,0,no
1197,10,52.26000001,1.229647059,0,0,1,yes
2349,7,11.99,3.6,1,0,0,yes
2349,7,12.03,3.6,1,0,0,yes
93,10,54.18000001,1.229686791,0,0,1,yes
1405,10,27.52000001,2.447042003,0,0,1,yes
1155,7,6.95,6.45,1,0,0,yes
216,7,7.5,6,1,0,0,yes
2349,7,12.5,3.6,1,0,0,yes
71,7,55.94000001,1.229720818,0,0,1,yes
686,7,7,6.5,1,0,0,yes
81,7,11.5,3.99,1,0,0,yes
1405,10,28.47999999,2.447115716,0,0,1,yes
1266,7,6.79,6.79,1,0,0,no
966,7,15.5,2.99,1,0,0,yes
118,7,57.17999998,1.229677419,0,0,1,yes
2349,7,13,3.6,1,0,0,yes
2349,7,13.01,3.6,1,0,0,yes
1054,5,61,0.77,1,0,0,yes
18,5,12.91000001,5.532857145,0,0,1,yes
2220,3,48,0.99,1,0,0,yes
158,3,8.490000003,8.490000003,0,0,1,no
2349,7,13.26,3.6,1,0,0,yes
5701,10,19.68,3.6777,0,0,1,yes
27132,5,48.37,0.99,1,0,0,yes
351,3,6.95,6.95,1,0,0,no
351,3,6.95,6.95,1,0,0,no
1139,5,8.549999998,8.549999998,0,0,1,no
91,10,59.51999999,1.229752066,0,0,1,yes
34,7,173.12,0.892371134,0,1,0,yes
1911,10,20.03,3.676470228,0,0,1,yes
50,3,6.99,6.99,1,0,0,no
1375,5,6.99,6.99,1,0,0,no
1840,5,6.99,6.99,1,0,0,no
1922,5,6.99,6.99,1,0,0,no
2179,5,6.99,6.99,1,0,0,no
2179,5,6.99,6.99,1,0,0,no
2179,5,6.99,6.99,1,0,0,no
2179,5,6.99,6.99,1,0,0,no
2179,5,6.99,6.99,1,0,0,yes
6655,5,6.99,6.99,1,0,0,no
1155,7,6.99,6.99,1,0,0,no
1155,7,6.99,6.99,1,0,0,no
1155,7,6.99,6.99,1,0,0,no
2993,7,6.99,6.99,1,0,0,no
3227,7,6.99,6.99,1,0,0,no
3613,7,6.99,6.99,1,0,0,no
3613,7,6.99,6.99,1,0,0,no
3613,7,6.99,6.99,1,0,0,no
4390,7,6.99,6.99,1,0,0,no
4390,7,6.99,6.99,1,0,0,no
4390,7,6.99,6.99,1,0,0,no
4390,7,6.99,6.99,1,0,0,no
4390,7,6.99,6.99,1,0,0,no
9003,7,6.99,6.99,1,0,0,no
25433,7,6.99,6.99,1,0,0,no
4390,7,8.18,5.99,1,0,0,yes
3277,3,7,7,1,0,0,no
22501,5,7,7,1,0,0,no
205,7,8.61,8.61,0,0,1,no
2168,7,8.61,8.61,0,0,1,no
2944,7,7,7,1,0,0,no
613,10,8.61,8.61,0,0,1,no
266,3,61.00000002,1.22983871,0,0,1,yes
3613,7,12.55,3.99,1,0,0,yes
393,10,31.11000001,2.446992095,0,0,1,yes
266,3,62.09,1.229748465,0,0,1,yes
27132,5,51,0.99,1,0,0,yes
2349,7,14.5,3.6,1,0,0,yes
1155,7,7.49,6.99,1,0,0,yes
9003,7,7.49,6.99,1,0,0,yes
8100,1,10.5,4.99,1,0,0,yes
3864,7,10.5,4.99,1,0,0,yes
22501,5,10.5,5,1,0,0,yes
1313,7,32.71999999,2.446929725,0,0,1,yes
2349,7,15,3.6,1,0,0,yes
2016,7,9.159999997,9.159999997,0,0,1,no
2696,7,11.12,5,1,0,0,yes
2349,7,15.5,3.6,1,0,0,yes
3613,7,8.01,6.99,1,0,0,yes
1130,10,17.22,4.92,0,0,1,no
71,10,69.03999999,1.229782686,0,0,1,yes
2046,5,7.5,7.5,1,0,0,no
2046,5,7.5,7.5,1,0,0,no
2046,5,7.5,7.5,1,0,0,no
2046,5,7.5,7.5,1,0,0,no
2046,5,7.5,7.5,1,0,0,no
2046,5,7.5,7.5,1,0,0,no
2046,5,7.5,7.5,1,0,0,no
2046,5,7.5,7.5,1,0,0,no
2944,7,7.5,7.5,1,0,0,no
393,10,35.01999999,2.446973314,0,0,1,yes
1129,10,56.95,1,1,0,0,yes
1905,10,14.13,6.148825065,0,0,1,yes
4153,10,35.52000001,2.459833796,0,0,1,yes
2319,7,10.01,5.99,1,0,0,yes
2046,5,8,7.5,1,0,0,yes
1545,10,37.49999999,2.447523778,0,0,1,yes
56,7,75.00999999,1.229672131,0,0,1,yes
2349,7,17.1,3.6,1,0,0,yes
2349,7,17.1,3.6,1,0,0,yes
2349,7,17.26,3.6,1,0,0,yes
2760,10,62.99,0.99,1,0,0,yes
9003,7,12.5,4.99,1,0,0,yes
405,5,8.95,6.99,1,0,0,yes
27132,5,63.36,0.99,1,0,0,yes
2179,5,9,6.99,1,0,0,yes
212,7,9.01,6.99,1,0,0,yes
2349,7,17.51,3.6,1,0,0,yes
351,3,7.95,7.95,1,0,0,no
4390,7,7.95,7.95,1,0,0,yes
1365,10,9.779999998,9.779999998,0,0,1,no
27132,5,64.33,0.99,1,0,0,yes
266,3,78.31999998,1.22970639,0,0,1,yes
50,3,7.99,7.99,1,0,0,no
50,3,7.99,7.99,1,0,0,no
50,3,7.99,7.99,1,0,0,yes
1405,3,7.99,7.99,1,0,0,no
1215,5,7.99,7.99,1,0,0,no
1215,5,7.99,7.99,1,0,0,no
1215,5,7.99,7.99,1,0,0,no
2132,5,7.99,7.99,1,0,0,no
1155,7,7.99,7.99,1,0,0,no
1155,7,7.99,7.99,1,0,0,no
1155,7,7.99,7.99,1,0,0,no
1155,7,7.99,7.99,1,0,0,no
1155,7,7.99,7.99,1,0,0,no
1155,7,7.99,7.99,1,0,0,no
1155,7,7.99,7.99,1,0,0,no
1375,7,7.99,7.99,1,0,0,no
1390,7,14.26,14.26,0,1,0,no
1390,7,14.26,14.26,0,1,0,no
3613,7,7.99,7.99,1,0,0,no
3613,7,7.99,7.99,1,0,0,no
3613,7,7.99,7.99,1,0,0,no
205,7,9.84,9.84,0,0,1,no
216,7,8,8,1,0,0,no
618,7,9.84,9.84,0,0,1,no
618,7,9.84,9.84,0,0,1,no
5701,10,39.35,2.459375,0,0,1,no
88,7,15.26,13.36811696,0,1,0,yes
686,7,9.99,6.5,1,0,0,yes
200,7,17.82999999,5.533448274,0,0,1,no
2349,7,18.26,3.6,1,0,0,yes
2349,7,18.29,3.6,1,0,0,yes
27132,5,66.65,0.99,1,0,0,yes
109,7,81.16000002,1.22969697,0,0,1,yes
4,10,81.16000002,1.22969697,0,0,1,yes
1405,10,40.91,2.446976255,0,0,1,yes
2349,7,18.61,3.6,1,0,0,yes
5701,10,41.19999999,2.459701492,0,0,1,yes
4390,7,8.2,8.2,1,0,0,no
2046,5,9.01,7.5,1,0,0,yes
106,3,67.66,1,1,0,0,yes
1155,7,8.49,7.99,1,0,0,yes
1155,7,8.5,7.99,1,0,0,yes
632,7,24.99,8.90715,0,1,0,yes
479,7,85.92000001,1.229712323,0,0,1,yes
10,5,70,1,1,0,0,yes
2349,7,19.5,3.6,1,0,0,yes
27132,5,71,0.99,1,0,0,yes
3385,7,10.13,6.99,1,0,0,yes
1581,7,87.31000001,1.22971831,0,0,1,yes
1635,10,87.31000001,1.22971831,0,0,1,yes
2046,5,9.5,7.5,1,0,0,yes
2349,7,20,3.6,1,0,0,yes
10067,3,8.5,8.5,1,0,0,no
10067,3,8.5,8.5,1,0,0,no
25433,3,8.5,8.5,1,0,0,no
1135,10,73.52,0.99,1,0,0,yes
2016,5,18.31999999,6.024697985,0,0,1,no
279,10,18.31999999,6.024697985,0,0,1,no
88,7,18.74,12.47548572,0,1,0,yes
22501,5,10.5,7,1,0,0,yes
393,10,45.50000001,2.447162163,0,0,1,yes
2349,7,20.5,3.6,1,0,0,yes
1365,10,18.38,6.085685618,0,0,1,no
1365,10,18.38,6.085685618,0,0,1,no
1365,10,18.38,6.085685618,0,0,1,no
1166,7,18.43,6.135136757,0,0,1,no
1166,7,18.43,6.135136757,0,0,1,no
1166,7,18.43,6.135136757,0,0,1,no
678,5,18.45,6.15,0,0,1,no
618,7,18.45,6.15,0,0,1,no
18,10,18.45,6.15,0,0,1,no
907,10,18.45,6.15,0,0,1,no
4390,7,9.47,7.95,1,0,0,yes
686,7,11.67,6.5,1,0,0,yes
27132,5,78,0.99,1,0,0,yes
6904,1,8.87,8.87,1,0,0,no
9003,7,10.55,7.49,1,0,0,yes
39,3,80,1,1,0,0,yes
1139,5,11.01,11.01,0,0,1,yes
1365,10,11.01,11.01,0,0,1,no
1405,10,49.78999999,2.447075821,0,0,1,yes
133,5,8.99,8.99,1,0,0,no
133,5,8.99,8.99,1,0,0,no
1155,7,8.99,8.99,1,0,0,no
1155,7,8.99,8.99,1,0,0,no
1155,7,8.99,8.99,1,0,0,no
1155,7,8.99,8.99,1,0,0,no
1155,7,8.99,8.99,1,0,0,no
1155,7,8.99,8.99,1,0,0,no
1155,7,8.99,8.99,1,0,0,no
3385,7,8.99,8.99,1,0,0,no
3385,7,8.99,8.99,1,0,0,no
3613,7,8.99,8.99,1,0,0,no
3613,7,8.99,8.99,1,0,0,no
25433,7,8.99,8.99,1,0,0,no
37727,7,8.99,8.99,1,0,0,no
1349,7,11.07,11.07,0,0,1,no
2168,7,11.07,11.07,0,0,1,no
5701,10,11.07,11.07,0,0,1,no
5701,10,11.07,11.07,0,0,1,no
5701,10,11.07,11.07,0,0,1,no
5701,10,11.07,11.07,0,0,1,no
5701,10,11.07,11.07,0,0,1,no
5701,10,11.07,11.07,0,0,1,no
5701,10,11.07,11.07,0,0,1,no
5701,10,11.07,11.07,0,0,1,no
5701,10,11.07,11.07,0,0,1,no
5701,10,11.07,11.07,0,0,1,no
5701,10,11.07,11.07,0,0,1,no
2349,7,23.09,3.6,1,0,0,yes
2349,7,23.15,3.6,1,0,0,yes
1155,7,10.5,7.99,1,0,0,yes
181,5,21.08,3.99,1,0,0,yes
686,7,13,6.5,1,0,0,yes
2168,7,11.67,11.05514226,0,0,1,yes
5701,10,11.68,11.06526316,0,0,1,yes
5769,10,11.68,11.06526316,0,0,1,yes
27132,5,87.73,0.99,1,0,0,yes
3385,7,9.42,9.42,1,0,0,no
595,5,110.53,1.229750779,0,0,1,yes
5701,10,12.3,11.07,0,0,1,yes
5701,10,12.31,11.06793207,0,0,1,yes
1719,7,12.32,11.06586826,0,0,1,yes
22501,5,9.5,9.5,1,0,0,no
22501,5,9.5,9.5,1,0,0,no
686,7,9.5,9.5,1,0,0,no
686,7,9.5,9.5,1,0,0,no
686,7,9.5,9.5,1,0,0,no
686,7,9.5,9.5,1,0,0,no
686,7,9.5,9.5,1,0,0,yes
384,7,111.91,1.22978022,0,0,1,yes
1375,7,11.5,7.99,1,0,0,yes
12,7,18.5,5,1,0,0,yes
841,7,13.25,6.99,1,0,0,yes
524,5,114.48,1.229777635,0,0,1,yes
2349,7,26,3.6,1,0,0,yes
2349,7,26.01,3.6,1,0,0,yes
2507,10,16.60000001,8.595111114,0,0,1,yes
157,7,12.91000001,11.06571429,0,0,1,yes
2168,7,29.45,4.857098121,0,0,1,no
2168,7,29.45,4.857098121,0,0,1,no
2168,7,23.84,6.086023723,0,0,1,yes
1130,7,19.68,7.38,0,0,1,no
3375,10,19.68,7.38,0,0,1,no
121,3,197.5,0.5,1,0,0,yes
2168,7,24.6,6.0885,0,0,1,yes
4153,10,40.58000001,3.68909091,0,0,1,no
351,3,9.95,9.95,1,0,0,no
2286,7,9.95,9.95,1,0,0,no
2286,7,9.95,9.95,1,0,0,no
